customer_id,age,gender,city_tier,tenure_months,subscription_type,contract_type,avg_monthly_spend_usd,website_visits_last_30d,app_sessions_last_30d,support_tickets_last_90d,late_payments_last_12m,discount_usage_rate,email_open_rate,nps_score,products_owned,returns_last_12m,days_since_last_purchase,marketing_channel,estimated_clv_usd,clv_segment,churned,engagement_score,spend_per_tenure,support_intensity,payment_reliability,clv_spend_ratio,recency_bucket,age_group,tenure_category,nps_category,risk_score,high_risk,digital_preference,discount_dependency
CUST100582,43,Female,Tier 2,28,Standard,Annual,20.0,10,14,2,3,0.448,0.297,21,3,2,79,Social Media,319.7,Low,1,24,0.7142857142857143,0.07142857142857142,0.5,1.3320833333333333,Distant,36-45,Established (2-4y),Passive,3,1,0.5833333333333334,0.31494400000000006
CUST100583,61,Female,Tier 2,52,Premium,Annual,98.87,16,23,3,1,0.7,0.298,45,4,0,58,Referral,3391.24,High,0,39,1.901346153846154,0.057692307692307696,0.8333333333333334,2.8583324904757084,Moderate,55+,Loyal (4y+),Promoter,2,0,0.5897435897435898,0.49139999999999995
CUST100584,38,Male,Tier 1,49,Standard,Quarterly,92.92,16,15,3,1,0.374,0.774,58,2,2,24,Paid Ads,2038.9,Medium,1,31,1.896326530612245,0.061224489795918366,0.8333333333333334,1.8285442674702255,Recent,36-45,Loyal (4y+),Promoter,1,0,0.4838709677419355,0.08452399999999999
CUST100585,39,Male,Tier 1,37,Basic,Annual,108.25,16,17,1,1,0.309,0.823,19,5,0,62,Organic Search,3076.1,High,0,33,2.925675675675676,0.02702702702702703,0.8333333333333334,2.3680523479599693,Distant,36-45,Established (2-4y),Detractor,1,0,0.5151515151515151,0.05469300000000001
CUST100587,27,Male,Tier 2,40,Basic,Monthly,197.32,12,15,1,2,0.295,0.481,25,3,0,20,Email,5302.65,High,0,27,4.933,0.025,0.6666666666666667,2.2394460774376643,Recent,26-35,Established (2-4y),Passive,1,0,0.5555555555555556,0.153105
CUST100588,45,Female,Tier 3,38,Premium,Monthly,138.28,10,15,5,1,0.207,0.575,46,5,0,58,Email,3000.68,High,1,25,3.6389473684210527,0.13157894736842105,0.8333333333333334,1.8083357439012628,Moderate,36-45,Established (2-4y),Promoter,1,0,0.6,0.08797500000000001
CUST100589,27,Male,Tier 2,54,Basic,Monthly,92.52,12,24,2,1,0.108,0.484,16,2,2,69,Referral,2181.62,Medium,1,36,1.7133333333333332,0.037037037037037035,0.8333333333333334,1.9649985588701542,Distant,26-35,Loyal (4y+),Detractor,1,0,0.6666666666666666,0.055728
CUST100590,37,Female,Tier 2,22,Standard,Monthly,112.14,10,24,2,0,0.482,0.604,56,2,2,77,Organic Search,1958.71,Medium,0,34,5.097272727272728,0.09090909090909091,1.0,1.4555540693181142,Distant,36-45,Developing (1-2y),Promoter,1,0,0.7058823529411765,0.190872
CUST100591,31,Male,Tier 2,16,Basic,Annual,178.66,23,20,2,0,0.281,0.486,19,3,3,71,Organic Search,2110.87,Medium,1,43,11.16625,0.125,1.0,0.9845843128474943,Distant,26-35,Developing (1-2y),Detractor,1,0,0.46511627906976744,0.144434
CUST100593,40,Male,Tier 2,35,Standard,Monthly,52.17,14,11,4,0,0.435,0.358,98,2,1,19,Referral,1207.39,Medium,0,25,1.4905714285714287,0.11428571428571428,1.0,1.928614784997764,Recent,36-45,Established (2-4y),Promoter,1,0,0.44,0.27927
CUST100594,47,Male,Tier 2,60,Standard,Monthly,71.16,17,18,0,1,0.158,0.611,-3,1,2,103,Social Media,2275.7,Medium,0,35,1.186,0.0,0.8333333333333334,2.665003747423646,Very Distant,46-55,Loyal (4y+),Detractor,2,0,0.5142857142857142,0.061462
CUST100595,30,Female,Tier 1,45,Basic,Monthly,79.82,12,14,3,0,0.458,0.585,54,6,0,17,Social Media,2732.24,Medium,0,26,1.7737777777777777,0.06666666666666667,1.0,2.8525014616219826,Recent,26-35,Established (2-4y),Promoter,1,0,0.5384615384615384,0.19007000000000002
CUST100596,33,Female,Tier 2,46,Basic,Monthly,95.21,11,17,0,2,0.572,0.307,-19,5,1,73,Social Media,2361.21,Medium,1,28,2.069782608695652,0.0,0.6666666666666667,2.066668417183069,Distant,26-35,Established (2-4y),Detractor,3,1,0.6071428571428571,0.396396
CUST100597,25,Male,Tier 2,72,Basic,Monthly,88.21,12,21,1,2,0.66,0.263,50,3,0,101,Paid Ads,3678.36,High,0,33,1.2251388888888888,0.013888888888888888,0.6666666666666667,3.475002834145789,Very Distant,18-25,Loyal (4y+),Promoter,3,1,0.6363636363636364,0.48642
CUST100598,31,Female,Tier 1,55,Standard,Monthly,116.53,18,18,7,0,0.381,0.523,100,5,3,35,Paid Ads,4395.12,High,0,36,2.1187272727272726,0.12727272727272726,1.0,3.1430532909980258,Moderate,26-35,Loyal (4y+),Promoter,1,0,0.5,0.18173699999999998
CUST100599,40,Female,Tier 1,26,Basic,Monthly,148.11,11,16,2,2,0.492,0.67,62,4,1,26,Paid Ads,2394.94,Medium,1,27,5.696538461538462,0.07692307692307693,0.6666666666666667,1.3475007314383454,Recent,36-45,Established (2-4y),Promoter,1,0,0.5925925925925926,0.16235999999999998
CUST100601,26,Male,Tier 1,65,Premium,Quarterly,100.29,12,17,1,1,0.185,0.563,29,2,0,36,Paid Ads,3634.84,High,0,29,1.542923076923077,0.015384615384615385,0.8333333333333334,3.020274537175524,Moderate,26-35,Loyal (4y+),Passive,0,0,0.5862068965517241,0.08084500000000001
CUST100602,46,Female,Tier 1,6,Premium,Monthly,41.44,11,23,1,1,0.505,0.409,58,2,2,41,Email,434.29,Low,0,34,6.906666666666666,0.16666666666666666,0.8333333333333334,0.8733309202059203,Moderate,46-55,New (<6m),Promoter,0,0,0.6764705882352942,0.29845499999999997
CUST100603,51,Female,Tier 2,23,Standard,Monthly,68.18,10,18,2,0,0.345,0.47,39,2,0,80,Social Media,1220.65,Medium,0,28,2.9643478260869567,0.08695652173913043,1.0,1.4919453407646426,Distant,46-55,Developing (1-2y),Passive,1,0,0.6428571428571429,0.18284999999999998
CUST100604,41,Male,Tier 3,64,Standard,Monthly,91.61,14,22,1,1,0.686,0.562,89,5,1,47,Social Media,3881.21,High,0,36,1.43140625,0.015625,0.8333333333333334,3.530555252337809,Moderate,36-45,Loyal (4y+),Promoter,0,0,0.6111111111111112,0.300468
CUST100605,57,Male,Tier 2,43,Basic,Quarterly,58.97,9,20,0,0,0.722,0.312,1,4,0,62,Referral,1762.61,Medium,0,29,1.3713953488372093,0.0,1.0,2.4908286699451696,Distant,55+,Established (2-4y),Detractor,1,0,0.6896551724137931,0.49673599999999996
CUST100606,27,Female,Tier 1,23,Standard,Monthly,166.34,16,12,1,0,0.075,0.663,65,4,2,33,Organic Search,2506.33,Medium,1,28,7.232173913043479,0.043478260869565216,1.0,1.2556260270129453,Moderate,26-35,Developing (1-2y),Promoter,0,0,0.42857142857142855,0.025274999999999995
CUST100607,22,Female,Tier 1,30,Premium,Monthly,61.92,19,22,1,0,0.416,0.485,44,2,1,30,Organic Search,1297.84,Medium,0,41,2.064,0.03333333333333333,1.0,1.746662360034453,Recent,18-25,Established (2-4y),Passive,0,0,0.5365853658536586,0.21423999999999999
CUST100609,52,Female,Tier 1,21,Standard,Monthly,39.32,7,14,2,1,0.19,0.377,24,3,1,61,Social Media,710.51,Low,0,21,1.8723809523809525,0.09523809523809523,0.8333333333333334,1.5058282468633435,Distant,46-55,Developing (1-2y),Passive,1,0,0.6666666666666666,0.11837
CUST100611,35,Male,Tier 2,23,Premium,Monthly,108.73,13,24,2,0,0.168,0.952,-59,1,1,86,Organic Search,1827.75,Medium,0,37,4.727391304347826,0.08695652173913043,1.0,1.4008323369815139,Distant,26-35,Developing (1-2y),Detractor,2,0,0.6486486486486487,0.008064000000000007
CUST100613,24,Male,Tier 1,44,Standard,Annual,64.08,10,14,2,0,0.245,0.434,21,4,1,53,Referral,1946.75,Medium,0,24,1.4563636363636363,0.045454545454545456,1.0,2.531666146483562,Moderate,18-25,Established (2-4y),Passive,0,0,0.5833333333333334,0.13867000000000002
CUST100614,63,Female,Tier 2,47,Basic,Quarterly,89.61,11,26,1,2,0.764,0.569,34,3,3,42,Referral,2698.75,Medium,0,37,1.906595744680851,0.02127659574468085,0.6666666666666667,2.5097180374214187,Moderate,55+,Established (2-4y),Passive,1,0,0.7027027027027027,0.329284
CUST100615,37,Male,Tier 1,40,Basic,Monthly,98.33,12,14,5,1,0.644,0.853,-5,6,1,21,Organic Search,3098.71,High,0,26,2.45825,0.125,0.8333333333333334,2.6261144445574427,Recent,36-45,Established (2-4y),Detractor,2,0,0.5384615384615384,0.09466800000000002
CUST100616,37,Female,Tier 3,51,Premium,Monthly,108.14,9,18,2,1,0.492,0.724,23,3,0,34,Paid Ads,2592.93,Medium,1,27,2.1203921568627453,0.0392156862745098,0.8333333333333334,1.9981274274089142,Moderate,36-45,Loyal (4y+),Passive,0,0,0.6666666666666666,0.135792
CUST100617,44,Other,Tier 2,42,Premium,Annual,99.43,13,13,1,1,0.379,0.312,39,2,0,16,Social Media,1953.8,Medium,1,26,2.3673809523809526,0.023809523809523808,0.8333333333333334,1.6375004190552815,Recent,36-45,Established (2-4y),Passive,0,0,0.5,0.260752
CUST100618,41,Male,Tier 1,7,Standard,Annual,100.3,11,20,1,2,0.264,0.374,16,3,1,51,Social Media,871.36,Low,1,31,14.328571428571427,0.14285714285714285,0.6666666666666667,0.7239614489863743,Moderate,36-45,Early (6-12m),Detractor,1,0,0.6451612903225806,0.165264
CUST100619,38,Female,Tier 1,50,Basic,Monthly,99.56,12,17,2,1,0.633,0.81,2,5,3,29,Referral,3497.87,High,0,29,1.9912,0.04,0.8333333333333334,2.927773871702156,Recent,36-45,Loyal (4y+),Detractor,0,0,0.5862068965517241,0.12026999999999997
CUST100620,27,Male,Tier 1,48,Premium,Annual,21.8,12,24,1,1,0.385,0.188,12,5,3,38,Email,743.38,Low,0,36,0.45416666666666666,0.020833333333333332,0.8333333333333334,2.8416666666666663,Moderate,26-35,Established (2-4y),Detractor,1,0,0.6666666666666666,0.31262
CUST100621,41,Female,Tier 2,6,Standard,Monthly,159.7,14,12,2,3,0.354,0.495,69,2,2,57,Organic Search,1255.24,Medium,1,26,26.616666666666664,0.3333333333333333,0.5,0.6549989563765394,Moderate,36-45,New (<6m),Promoter,1,0,0.46153846153846156,0.17876999999999998
CUST100622,57,Male,Tier 1,9,Basic,Monthly,243.75,11,21,3,3,0.42,0.822,-16,4,1,38,Email,2418.61,Medium,1,32,27.083333333333332,0.3333333333333333,0.5,0.8268752136752138,Moderate,55+,Early (6-12m),Detractor,3,1,0.65625,0.07476000000000002
CUST100625,30,Male,Tier 2,21,Standard,Annual,68.45,5,19,4,0,0.147,0.644,22,2,2,98,Organic Search,874.28,Low,1,24,3.2595238095238095,0.19047619047619047,1.0,1.0643778914049182,Very Distant,26-35,Developing (1-2y),Passive,2,0,0.7916666666666666,0.052332
CUST100626,25,Female,Tier 3,40,Standard,Monthly,142.59,11,17,2,1,0.053,0.496,45,4,1,53,Paid Ads,4052.41,High,0,28,3.56475,0.05,0.8333333333333334,2.368334619070996,Moderate,18-25,Established (2-4y),Promoter,0,0,0.6071428571428571,0.026712
CUST100628,37,Female,Tier 2,49,Basic,Annual,102.21,12,20,1,3,0.408,0.451,39,5,4,26,Social Media,3538.17,High,0,32,2.0859183673469386,0.02040816326530612,0.5,2.8847226298796596,Recent,36-45,Loyal (4y+),Passive,1,0,0.625,0.22399199999999997
CUST100629,48,Male,Tier 1,20,Basic,Annual,148.9,13,17,3,0,0.212,0.635,94,3,1,21,Email,2621.63,Medium,0,30,7.445,0.15,1.0,1.4672207297962838,Recent,46-55,Developing (1-2y),Promoter,1,0,0.5666666666666667,0.07737999999999999
CUST100630,18,Male,Tier 1,17,Basic,Monthly,22.13,16,20,3,0,0.445,0.615,68,3,2,11,Email,358.87,Low,0,36,1.301764705882353,0.17647058823529413,1.0,1.3513706883566803,Very Recent,18-25,Developing (1-2y),Promoter,1,0,0.5555555555555556,0.171325
CUST100631,53,Male,Tier 2,28,Standard,Monthly,148.93,8,18,0,0,0.506,0.135,18,5,1,35,Paid Ads,3539.57,High,0,26,5.318928571428572,0.0,1.0,1.9805557420712192,Moderate,46-55,Established (2-4y),Detractor,1,0,0.6923076923076923,0.43769
CUST100633,31,Female,Tier 2,66,Basic,Monthly,70.18,13,19,3,1,0.148,0.208,24,2,3,64,Email,2574.2,Medium,0,32,1.0633333333333335,0.045454545454545456,0.8333333333333334,3.0566638168519042,Distant,26-35,Loyal (4y+),Passive,3,1,0.59375,0.117216
CUST100634,25,Female,Tier 1,25,Basic,Annual,50.5,12,20,1,2,0.2,0.691,40,3,1,36,Referral,1006.13,Low,0,32,2.02,0.04,0.6666666666666667,1.6602805280528052,Moderate,18-25,Established (2-4y),Passive,1,0,0.625,0.061800000000000015
CUST100635,18,Female,Tier 1,58,Standard,Annual,120.46,16,20,3,2,0.692,0.792,52,5,1,82,Organic Search,4730.06,High,0,36,2.076896551724138,0.05172413793103448,0.6666666666666667,3.272220377442028,Distant,18-25,Loyal (4y+),Promoter,3,1,0.5555555555555556,0.14393599999999995
CUST100636,45,Male,Tier 1,41,Premium,Monthly,178.33,22,14,0,0,0.667,0.337,29,2,1,20,Email,4594.38,High,0,36,4.349512195121951,0.0,1.0,2.1469466719004093,Recent,36-45,Established (2-4y),Passive,0,0,0.3888888888888889,0.44222100000000003
CUST100637,37,Male,Tier 3,6,Basic,Monthly,104.74,20,19,2,1,0.679,0.138,82,4,3,91,Organic Search,1231.74,Medium,0,39,17.456666666666667,0.3333333333333333,0.8333333333333334,0.979998090509834,Very Distant,36-45,New (<6m),Promoter,2,0,0.48717948717948717,0.585298
CUST100638,22,Male,Tier 1,38,Basic,Monthly,76.63,9,31,3,1,0.534,0.68,33,2,0,102,Organic Search,1405.39,Medium,1,40,2.016578947368421,0.07894736842105263,0.8333333333333334,1.5283287659315328,Very Distant,18-25,Established (2-4y),Passive,2,0,0.775,0.17087999999999998
CUST100643,19,Male,Tier 3,40,Standard,Quarterly,170.03,16,15,0,2,0.176,0.378,6,4,0,47,Paid Ads,3624.19,High,1,31,4.25075,0.0,0.6666666666666667,1.7762502695602735,Moderate,18-25,Established (2-4y),Detractor,1,0,0.4838709677419355,0.109472
CUST100644,33,Male,Tier 3,3,Standard,Monthly,136.27,12,23,1,1,0.337,0.895,-14,5,1,148,Social Media,1108.9,Low,1,35,45.42333333333334,0.3333333333333333,0.8333333333333334,0.6781267581517085,Very Distant,26-35,New (<6m),Detractor,2,0,0.6571428571428571,0.03538499999999999
CUST100649,44,Male,Tier 3,35,Basic,Monthly,144.67,12,13,2,1,0.684,0.175,14,1,1,61,Email,3143.68,High,0,25,4.1334285714285715,0.05714285714285714,0.8333333333333334,1.810833851754568,Distant,36-45,Established (2-4y),Detractor,2,0,0.52,0.5643
CUST100650,56,Male,Tier 1,62,Basic,Monthly,150.93,9,22,2,1,0.186,0.422,27,3,3,80,Social Media,5594.47,High,0,31,2.4343548387096776,0.03225806451612903,0.8333333333333334,3.0888877846242186,Distant,55+,Loyal (4y+),Passive,1,0,0.7096774193548387,0.107508
CUST100652,33,Other,Tier 1,25,Premium,Monthly,57.91,9,15,2,2,0.561,0.692,60,3,2,70,Email,865.32,Low,1,24,2.3164,0.08,0.6666666666666667,1.2452080815057849,Distant,26-35,Established (2-4y),Promoter,2,0,0.625,0.17278800000000005
CUST100653,24,Female,Tier 1,45,Premium,Annual,195.4,17,21,5,1,0.158,0.686,70,2,1,20,Social Media,5375.45,High,0,38,4.342222222222222,0.1111111111111111,0.8333333333333334,2.2924982940975775,Recent,18-25,Established (2-4y),Promoter,1,0,0.5526315789473685,0.04961199999999999
CUST100654,64,Female,Tier 3,49,Standard,Quarterly,96.27,15,18,1,0,0.319,0.697,2,5,1,16,Paid Ads,3332.55,High,0,33,1.9646938775510203,0.02040816326530612,1.0,2.88472525189571,Recent,55+,Loyal (4y+),Detractor,0,0,0.5454545454545454,0.09665700000000002
CUST100655,37,Female,Tier 1,16,Basic,Monthly,142.16,10,12,2,2,0.142,0.583,78,4,1,88,Organic Search,1776.29,Medium,1,22,8.885,0.125,0.6666666666666667,1.0412504689551678,Distant,36-45,Developing (1-2y),Promoter,2,0,0.5454545454545454,0.059214
CUST100656,36,Male,Tier 2,19,Basic,Annual,117.22,17,22,3,1,0.438,0.626,25,3,2,26,Organic Search,2009.54,Medium,0,39,6.169473684210526,0.15789473684210525,0.8333333333333334,1.428610021043053,Recent,36-45,Developing (1-2y),Passive,1,0,0.5641025641025641,0.163812
CUST100657,36,Male,Tier 3,23,Premium,Annual,124.39,8,13,1,2,0.541,0.602,2,1,0,12,Organic Search,2091.0,Medium,0,21,5.4082608695652175,0.043478260869565216,0.6666666666666667,1.4008360800707451,Very Recent,36-45,Developing (1-2y),Detractor,1,0,0.6190476190476191,0.21531800000000004
CUST100660,30,Female,Tier 1,54,Standard,Monthly,173.74,12,22,1,2,0.526,0.457,30,3,1,14,Paid Ads,4346.97,High,1,34,3.2174074074074075,0.018518518518518517,0.6666666666666667,2.0849976977092206,Very Recent,26-35,Loyal (4y+),Passive,1,0,0.6470588235294118,0.285618
CUST100661,30,Male,Tier 1,1,Standard,Monthly,43.92,15,11,1,1,0.239,0.578,16,4,0,39,Organic Search,408.9,Low,0,26,43.92,1.0,0.8333333333333334,0.7758424408014573,Moderate,26-35,New (<6m),Detractor,0,0,0.4230769230769231,0.100858
CUST100662,36,Male,Tier 2,42,Premium,Monthly,68.26,11,21,2,0,0.186,0.201,49,4,0,65,Email,2006.84,Medium,0,32,1.6252380952380954,0.047619047619047616,1.0,2.4499951167106158,Distant,36-45,Established (2-4y),Promoter,2,0,0.65625,0.148614
CUST100664,28,Female,Tier 1,34,Standard,Annual,141.55,9,14,1,2,0.367,0.763,27,6,0,12,Social Media,3999.26,High,0,23,4.163235294117648,0.029411764705882353,0.6666666666666667,2.354444836924526,Very Recent,26-35,Established (2-4y),Passive,1,0,0.6086956521739131,0.086979
CUST100665,37,Other,Tier 1,55,Premium,Monthly,229.32,17,16,3,0,0.253,0.47,22,3,0,54,Paid Ads,7756.37,High,0,33,4.1694545454545455,0.05454545454545454,1.0,2.818612273969417,Moderate,36-45,Loyal (4y+),Passive,1,0,0.48484848484848486,0.13409000000000001
CUST100666,33,Male,Tier 3,18,Basic,Monthly,118.08,19,22,6,1,0.509,0.685,17,3,0,57,Email,1477.18,Medium,1,41,6.56,0.3333333333333333,0.8333333333333334,1.0424994354110209,Moderate,26-35,Developing (1-2y),Detractor,1,0,0.5365853658536586,0.16033499999999998
CUST100667,53,Female,Tier 2,34,Standard,Quarterly,191.52,13,23,5,0,0.38,0.766,45,4,2,47,Social Media,4879.93,High,0,36,5.632941176470588,0.14705882352941177,1.0,2.12333350737956,Moderate,46-55,Established (2-4y),Promoter,1,0,0.6388888888888888,0.08892
CUST100668,18,Male,Tier 1,45,Basic,Monthly,31.41,19,24,0,3,0.441,0.27,-13,5,0,92,Social Media,766.8,Low,1,43,0.698,0.0,0.5,2.0343839541547277,Very Distant,18-25,Established (2-4y),Detractor,4,1,0.5581395348837209,0.32193
CUST100669,48,Female,Tier 2,6,Premium,Annual,51.39,12,11,2,2,0.506,0.408,11,4,2,41,Social Media,453.26,Low,1,23,8.565,0.3333333333333333,0.6666666666666667,0.735000324317312,Moderate,46-55,New (<6m),Detractor,1,0,0.4782608695652174,0.29955200000000004
CUST100670,50,Male,Tier 1,21,Basic,Monthly,155.3,13,20,0,0,0.288,0.377,27,3,0,69,Social Media,2806.27,Medium,0,33,7.395238095238096,0.0,1.0,1.5058327967374971,Distant,46-55,Developing (1-2y),Passive,1,0,0.6060606060606061,0.17942399999999997
CUST100671,18,Female,Tier 1,70,Standard,Monthly,36.68,11,20,2,0,0.355,0.447,10,3,2,53,Paid Ads,1495.57,Medium,0,31,0.524,0.02857142857142857,1.0,3.3977871683024357,Moderate,18-25,Loyal (4y+),Detractor,0,0,0.6451612903225806,0.19631499999999996
CUST100673,32,Male,Tier 2,39,Standard,Quarterly,167.52,9,15,0,0,0.28,0.765,37,4,0,50,Referral,4678.83,High,0,24,4.295384615384616,0.0,1.0,2.327498209169054,Moderate,26-35,Established (2-4y),Passive,0,0,0.625,0.0658
CUST100674,21,Female,Tier 2,31,Basic,Monthly,137.55,7,14,4,0,0.296,0.329,100,3,1,46,Organic Search,3122.84,High,0,21,4.437096774193549,0.12903225806451613,1.0,1.8919423240033926,Moderate,18-25,Established (2-4y),Promoter,1,0,0.6666666666666666,0.19861600000000001
CUST100675,27,Female,Tier 1,10,Basic,Quarterly,115.5,9,19,2,0,0.521,0.458,11,2,0,100,Social Media,1059.13,Low,1,28,11.55,0.2,1.0,0.7641630591630593,Very Distant,26-35,Early (6-12m),Detractor,1,0,0.6785714285714286,0.282382
CUST100676,24,Female,Tier 3,30,Standard,Monthly,94.79,8,22,2,0,0.339,0.213,32,6,1,32,Paid Ads,2472.12,Medium,0,30,3.159666666666667,0.06666666666666667,1.0,2.1733305200970565,Moderate,18-25,Established (2-4y),Passive,1,0,0.7333333333333333,0.266793
CUST100677,55,Female,Tier 2,18,Premium,Monthly,124.1,13,17,1,1,0.185,0.862,5,2,2,30,Social Media,1463.14,Medium,1,30,6.894444444444444,0.05555555555555555,0.8333333333333334,0.9825006715014775,Recent,46-55,Developing (1-2y),Detractor,0,0,0.5666666666666667,0.02553
CUST100678,46,Female,Tier 2,60,Basic,Monthly,140.98,10,18,0,1,0.118,0.87,86,3,2,97,Email,5095.02,High,0,28,2.3496666666666663,0.0,0.8333333333333334,3.0116683217477664,Very Distant,46-55,Loyal (4y+),Promoter,1,0,0.6428571428571429,0.01534
CUST100679,50,Male,Tier 2,15,Basic,Annual,85.26,20,18,3,4,0.15,0.486,80,2,1,33,Paid Ads,1228.6,Medium,0,38,5.684,0.2,0.33333333333333337,1.2008366565016808,Moderate,46-55,Developing (1-2y),Promoter,2,0,0.47368421052631576,0.0771
CUST100680,44,Female,Tier 3,4,Standard,Annual,131.73,14,19,1,0,0.132,0.244,-12,3,1,14,Organic Search,1342.77,Medium,0,33,32.9325,0.25,1.0,0.8494458361800654,Very Recent,36-45,New (<6m),Detractor,2,0,0.5757575757575758,0.099792
CUST100682,30,Male,Tier 2,40,Premium,Monthly,104.99,6,22,3,1,0.463,0.203,33,6,1,16,Email,3308.58,High,0,28,2.6247499999999997,0.075,0.8333333333333334,2.626107248309363,Recent,26-35,Established (2-4y),Passive,2,0,0.7857142857142857,0.369011
CUST100684,23,Male,Tier 2,9,Standard,Monthly,136.77,12,19,1,0,0.652,0.539,18,2,2,46,Social Media,1612.52,Medium,0,31,15.196666666666667,0.1111111111111111,1.0,0.9825010358021982,Moderate,18-25,Early (6-12m),Detractor,0,0,0.6129032258064516,0.300572
CUST100685,44,Male,Tier 2,26,Basic,Monthly,139.81,11,15,1,1,0.446,0.704,54,4,0,65,Organic Search,3014.3,High,0,26,5.377307692307692,0.038461538461538464,0.8333333333333334,1.7966645208974084,Distant,36-45,Established (2-4y),Promoter,1,0,0.5769230769230769,0.13201600000000002
CUST100687,32,Male,Tier 1,16,Standard,Annual,69.35,13,11,3,0,0.144,0.348,55,4,0,81,Organic Search,1155.37,Low,0,24,4.334375,0.1875,1.0,1.3883321316991108,Distant,26-35,Developing (1-2y),Promoter,2,0,0.4583333333333333,0.093888
CUST100688,44,Male,Tier 1,15,Standard,Monthly,91.2,12,20,1,0,0.293,0.377,56,4,1,19,Paid Ads,1474.7,Medium,0,32,6.08,0.06666666666666667,1.0,1.3474963450292397,Recent,36-45,Developing (1-2y),Promoter,0,0,0.625,0.18253899999999998
CUST100689,41,Female,Tier 2,52,Standard,Monthly,92.87,7,15,1,1,0.275,0.345,22,4,2,38,Social Media,2389.08,Medium,1,22,1.7859615384615386,0.019230769230769232,0.8333333333333334,2.143749327016259,Moderate,36-45,Loyal (4y+),Passive,0,0,0.6818181818181818,0.18012500000000004
CUST100690,32,Female,Tier 3,69,Basic,Annual,74.32,10,19,5,3,0.379,0.577,60,2,2,71,Organic Search,2117.56,Medium,1,29,1.077101449275362,0.07246376811594203,0.5,2.3743720846788663,Distant,26-35,Loyal (4y+),Promoter,3,1,0.6551724137931034,0.16031700000000002
CUST100691,49,Female,Tier 3,5,Standard,Annual,34.07,8,18,2,1,0.51,0.631,60,5,2,44,Referral,404.87,Low,0,26,6.814,0.4,0.8333333333333334,0.9902895998434594,Moderate,46-55,New (<6m),Promoter,0,0,0.6923076923076923,0.18819
CUST100692,24,Male,Tier 1,20,Standard,Monthly,20.0,9,12,2,3,0.279,0.641,19,5,1,29,Paid Ads,392.67,Low,0,21,1.0,0.1,0.5,1.636125,Recent,18-25,Developing (1-2y),Detractor,1,0,0.5714285714285714,0.100161
CUST100693,43,Female,Tier 2,18,Premium,Monthly,168.8,9,15,0,0,0.808,0.791,25,7,0,11,Paid Ads,3463.78,High,0,24,9.377777777777778,0.0,1.0,1.7100019747235387,Very Recent,36-45,Developing (1-2y),Passive,0,0,0.625,0.168872
CUST100694,43,Male,Tier 1,2,Basic,Monthly,45.07,17,13,3,0,0.441,0.538,-12,1,2,49,Email,277.18,Low,1,30,22.535,1.5,1.0,0.5124990755121662,Moderate,36-45,New (<6m),Detractor,2,0,0.43333333333333335,0.20374199999999998
CUST100695,33,Other,Tier 3,13,Basic,Monthly,185.49,11,15,1,1,0.433,0.526,-6,4,2,19,Referral,2817.59,Medium,0,26,14.268461538461539,0.07692307692307693,0.8333333333333334,1.2658319406257301,Recent,26-35,Developing (1-2y),Detractor,1,0,0.5769230769230769,0.20524199999999998
CUST100696,40,Male,Tier 3,4,Basic,Monthly,148.27,11,18,4,0,0.328,0.794,20,4,0,59,Paid Ads,1598.35,Medium,0,29,37.0675,1.0,1.0,0.8983329961106988,Moderate,36-45,New (<6m),Detractor,1,0,0.6206896551724138,0.06756799999999999
CUST100697,22,Male,Tier 2,42,Standard,Monthly,96.74,13,12,2,1,0.545,0.627,2,4,0,33,Email,2844.16,Medium,0,25,2.3033333333333332,0.047619047619047616,0.8333333333333334,2.450003445661912,Moderate,18-25,Established (2-4y),Detractor,0,0,0.48,0.20328500000000002
CUST100700,30,Male,Tier 2,67,Basic,Monthly,65.42,12,10,0,0,0.376,0.729,47,6,1,31,Social Media,3021.31,High,0,22,0.9764179104477613,0.0,1.0,3.848606440436156,Moderate,26-35,Loyal (4y+),Promoter,0,0,0.45454545454545453,0.101896
CUST100701,48,Female,Tier 1,63,Premium,Monthly,114.33,8,18,3,0,0.43,0.857,-2,1,0,28,Email,3796.9,High,0,26,1.8147619047619048,0.047619047619047616,1.0,2.767500510218957,Recent,46-55,Loyal (4y+),Detractor,2,0,0.6923076923076923,0.06149
CUST100703,21,Male,Tier 2,11,Standard,Annual,144.44,12,23,6,0,0.227,0.68,46,2,0,32,Email,1829.09,Medium,0,35,13.13090909090909,0.5454545454545454,1.0,1.0552767008215638,Moderate,18-25,Early (6-12m),Promoter,1,0,0.6571428571428571,0.07264
CUST100704,19,Male,Tier 2,42,Premium,Monthly,82.82,17,21,3,1,0.333,0.762,43,3,0,42,Social Media,2302.4,Medium,0,38,1.9719047619047618,0.07142857142857142,0.8333333333333334,2.31667069145939,Moderate,18-25,Established (2-4y),Passive,1,0,0.5526315789473685,0.079254
CUST100705,43,Male,Tier 1,13,Basic,Monthly,110.65,13,18,0,3,0.373,0.757,59,4,3,112,Paid Ads,1680.77,Medium,0,31,8.511538461538462,0.0,0.5,1.2658306973941857,Very Distant,36-45,Developing (1-2y),Promoter,2,0,0.5806451612903226,0.090639
