customer_id,age,age_group_18-25,age_group_26-35,age_group_36-45,age_group_46-55,age_group_55+,app_sessions_last_30d,avg_monthly_spend_usd,city_tier_Tier 1,city_tier_Tier 2,city_tier_Tier 3,clv_segment_High,clv_segment_Low,clv_segment_Medium,clv_spend_ratio,contract_type_Annual,contract_type_Monthly,contract_type_Quarterly,days_since_last_purchase,digital_preference,discount_dependency,discount_usage_rate,email_open_rate,engagement_score,estimated_clv_usd,gender_Female,gender_Male,gender_Other,high_risk,late_payments_last_12m,marketing_channel_Email,marketing_channel_Organic Search,marketing_channel_Paid Ads,marketing_channel_Referral,marketing_channel_Social Media,nps_category_Detractor,nps_category_Passive,nps_category_Promoter,nps_score,payment_reliability,products_owned,recency_bucket_Distant,recency_bucket_Moderate,recency_bucket_Recent,recency_bucket_Very Distant,recency_bucket_Very Recent,returns_last_12m,risk_score,spend_per_tenure,subscription_type_Basic,subscription_type_Premium,subscription_type_Standard,support_intensity,support_tickets_last_90d,tenure_category_Developing (1-2y),tenure_category_Early (6-12m),tenure_category_Established (2-4y),tenure_category_Loyal (4y+),tenure_category_New (<6m),tenure_months,website_visits_last_30d,churned
CUST100514,30,False,True,False,False,False,15,185.81,False,True,False,True,False,False,2.5316676533376383,False,True,False,45,0.5357142857142857,0.20203200000000002,0.276,0.268,28,5644.91,False,True,False,0,1,False,False,True,False,False,False,True,False,21,0.8333333333333334,4,False,True,False,False,False,1,1,4.222954545454545,False,False,True,0.045454545454545456,2,False,False,True,False,False,44,13,0
CUST100515,44,False,False,True,False,False,16,89.09,True,False,False,False,True,False,0.5818741347700828,False,False,True,86,0.6153846153846154,0.16874,0.572,0.705,26,622.07,True,False,False,0,2,False,True,False,False,False,True,False,False,10,0.6666666666666667,4,True,False,False,False,False,2,2,89.09,False,True,False,1.0,1,False,False,False,False,True,1,10,1
CUST100516,42,False,False,True,False,False,16,155.86,False,False,True,False,False,True,1.2055530604388554,False,True,False,44,0.64,0.061866,0.491,0.874,25,2254.77,True,False,False,0,0,False,False,False,False,True,False,False,True,55,1.0,5,False,True,False,False,False,4,0,15.586000000000002,False,False,True,0.0,0,False,True,False,False,False,10,9,0
CUST100517,25,True,False,False,False,False,19,137.79,True,False,False,True,False,False,3.0749993952149404,True,False,False,52,0.6785714285714286,0.17044799999999996,0.848,0.799,28,5084.45,False,True,False,0,1,False,True,False,False,False,False,True,False,39,0.8333333333333334,1,False,True,False,False,False,2,0,1.9137499999999998,False,False,True,0.013888888888888888,1,False,False,False,True,False,72,9,0
CUST100518,37,False,False,True,False,False,18,143.09,False,True,False,True,False,False,2.6927749435087476,False,True,False,65,0.6428571428571429,0.10333500000000001,0.249,0.585,28,4623.71,True,False,False,1,2,False,False,False,False,True,False,False,True,61,0.6666666666666667,2,True,False,False,False,False,1,3,2.5551785714285713,False,False,True,0.07142857142857142,4,False,False,False,True,False,56,10,0
CUST100519,44,False,False,True,False,False,15,50.87,False,True,False,False,False,True,2.0824978703885724,False,False,True,16,0.40540540540540543,0.193333,0.497,0.611,37,1271.24,True,False,False,0,0,False,False,False,False,True,False,True,False,22,1.0,4,False,False,True,False,False,1,0,1.0173999999999999,False,False,True,0.04,2,False,False,False,True,False,50,22,1
CUST100521,42,False,False,True,False,False,19,168.22,False,True,False,True,False,False,2.258748464312607,False,True,False,72,0.6333333333333333,0.11117999999999999,0.34,0.673,30,4559.6,True,False,False,0,0,False,True,False,False,False,False,False,True,75,1.0,3,True,False,False,False,False,2,2,2.8036666666666665,False,False,True,0.05,3,False,False,False,True,False,60,11,1
CUST100522,29,False,True,False,False,False,22,25.93,True,False,False,False,True,False,1.9922226507263145,False,True,False,39,0.6470588235294118,0.044743999999999985,0.238,0.812,34,619.9,False,True,False,0,0,False,True,False,False,False,True,False,False,-4,1.0,6,False,True,False,False,False,0,1,0.9973076923076923,True,False,False,0.038461538461538464,1,False,False,True,False,False,26,12,0
CUST100523,42,False,False,True,False,False,13,108.33,True,False,False,False,False,True,2.2780547093756733,True,False,False,49,0.6842105263157895,0.212444,0.346,0.386,19,2961.38,False,True,False,0,0,False,True,False,False,False,False,True,False,30,1.0,3,False,True,False,False,False,3,0,2.6421951219512194,False,False,True,0.024390243902439025,1,False,False,True,False,False,41,6,0
CUST100525,18,True,False,False,False,False,15,94.29,False,True,False,False,False,True,1.5830593558878636,False,True,False,41,0.5769230769230769,0.23048000000000002,0.43,0.464,26,1791.2,False,True,False,0,0,False,False,True,False,False,False,False,True,79,1.0,3,False,True,False,False,False,1,1,4.099565217391304,False,False,True,0.13043478260869565,3,True,False,False,False,False,23,11,0
CUST100526,18,True,False,False,False,False,13,129.15,False,False,True,False,False,True,1.6647890050329073,False,True,False,138,0.5416666666666666,0.08995,0.35,0.743,24,2580.09,False,True,False,0,1,False,True,False,False,False,False,False,True,99,0.8333333333333334,2,False,False,False,True,False,2,2,3.0034883720930234,True,False,False,0.06976744186046512,3,False,False,True,False,False,43,11,1
CUST100527,37,False,False,True,False,False,13,84.51,False,False,True,False,True,False,0.8150021693685164,True,False,False,97,0.52,0.182856,0.401,0.544,25,826.51,False,True,False,0,1,False,False,False,True,False,False,True,False,38,0.8333333333333334,6,False,False,False,True,False,1,1,14.085,False,False,True,0.16666666666666666,1,False,False,False,False,True,6,12,1
CUST100528,39,False,False,True,False,False,16,132.81,False,False,True,True,False,False,2.972498305850463,False,True,False,30,0.5,0.06003999999999998,0.316,0.81,32,4737.33,True,False,False,0,1,False,True,False,False,False,False,False,True,46,0.8333333333333334,1,False,False,True,False,False,1,0,1.924782608695652,False,False,True,0.014492753623188406,1,False,False,False,True,False,69,16,0
CUST100529,26,False,True,False,False,False,24,121.35,False,True,False,False,False,True,1.6647919241862383,False,True,False,38,0.6857142857142857,0.17660700000000001,0.279,0.367,35,2424.27,True,False,False,0,2,False,False,True,False,False,False,True,False,29,0.6666666666666667,2,False,True,False,False,False,1,2,2.822093023255814,True,False,False,0.06976744186046512,3,False,False,True,False,False,43,11,1
CUST100530,43,False,False,True,False,False,13,209.44,True,False,False,True,False,False,1.6602766106442577,False,False,True,84,0.5416666666666666,0.182103,0.303,0.399,24,4172.74,False,False,True,0,1,False,True,False,False,False,False,True,False,28,0.8333333333333334,3,True,False,False,False,False,1,1,8.3776,True,False,False,0.0,0,False,False,True,False,False,25,11,0
CUST100531,18,True,False,False,False,False,18,52.66,False,False,True,False,True,False,1.630000632991518,True,False,False,82,0.5294117647058824,0.043660000000000004,0.148,0.705,34,1030.03,False,True,False,0,1,True,False,False,False,False,False,True,False,34,0.8333333333333334,6,True,False,False,False,False,2,1,2.9255555555555555,True,False,False,0.05555555555555555,1,True,False,False,False,False,18,16,0
CUST100532,35,False,True,False,False,False,20,116.32,False,True,False,True,False,False,3.0888855456212747,False,True,False,25,0.7407407407407407,0.30680999999999997,0.487,0.37,27,4311.59,True,False,False,0,0,False,True,False,False,False,True,False,False,-6,1.0,3,False,False,True,False,False,2,2,1.8761290322580644,False,True,False,0.04838709677419355,3,False,False,False,True,False,62,7,0
CUST100533,23,True,False,False,False,False,18,134.41,True,False,False,False,False,True,1.4036096024601343,False,True,False,26,0.72,0.143208,0.306,0.532,25,2263.91,True,False,False,0,0,False,False,True,False,False,False,False,True,50,1.0,6,False,False,True,False,False,1,0,10.339230769230769,False,False,True,0.15384615384615385,2,True,False,False,False,False,13,7,0
CUST100534,29,False,True,False,False,False,16,103.46,False,False,True,False,False,True,2.3552741800373735,True,False,False,48,0.6666666666666666,0.14847000000000002,0.49,0.697,24,2924.12,True,False,False,0,1,False,True,False,False,False,True,False,False,4,0.8333333333333334,3,False,True,False,False,False,0,1,2.4060465116279066,False,False,True,0.06976744186046512,3,False,False,True,False,False,43,8,0
CUST100535,37,False,False,True,False,False,24,54.83,False,False,True,False,True,False,1.3320870569639491,False,True,False,102,0.631578947368421,0.120684,0.267,0.548,38,876.46,False,True,False,0,1,False,False,False,True,False,False,True,False,22,0.8333333333333334,3,False,False,False,True,False,0,1,1.9582142857142857,True,False,False,0.07142857142857142,2,False,False,True,False,False,28,14,1
CUST100536,27,False,True,False,False,False,23,171.57,False,True,False,False,False,True,1.39000116570496,False,True,False,30,0.696969696969697,0.10323,0.37,0.721,33,2861.79,False,True,False,0,0,False,False,True,False,False,False,True,False,33,1.0,3,False,False,True,False,False,0,0,9.531666666666666,False,False,True,0.05555555555555555,1,True,False,False,False,False,18,10,0
CUST100537,32,False,True,False,False,False,14,130.16,True,False,False,True,False,False,2.6308325650481454,False,False,True,76,0.4666666666666667,0.14949900000000002,0.189,0.209,30,4109.15,False,True,False,1,3,False,True,False,False,False,True,False,False,11,0.5,1,True,False,False,False,False,1,3,2.206101694915254,False,True,False,0.03389830508474576,2,False,False,False,True,False,59,16,0
CUST100538,47,False,False,False,True,False,13,57.99,True,False,False,False,False,True,2.6649997125941254,True,False,False,33,0.5652173913043478,0.540912,0.708,0.236,23,1854.52,True,False,False,0,2,False,False,False,True,False,False,False,True,49,0.6666666666666667,1,False,True,False,False,False,1,2,0.9665,False,True,False,0.016666666666666666,1,False,False,False,True,False,60,10,0
CUST100539,30,False,True,False,False,False,17,134.74,False,False,True,True,False,False,3.1274986393548065,False,True,False,50,0.7727272727272727,0.19903999999999997,0.622,0.68,22,5056.79,False,True,False,0,0,False,False,False,True,False,True,False,False,19,1.0,3,False,True,False,False,False,1,1,2.138730158730159,False,False,True,0.07936507936507936,5,False,False,False,True,False,63,5,0
CUST100541,24,True,False,False,False,False,20,113.37,True,False,False,True,False,False,2.9708329658051804,False,False,True,18,0.6896551724137931,0.19865499999999997,0.593,0.665,29,4041.64,True,False,False,0,0,True,False,False,False,False,True,False,False,8,1.0,5,False,False,True,False,False,1,0,2.2229411764705884,True,False,False,0.0196078431372549,1,False,False,False,True,False,51,9,0
CUST100542,42,False,False,True,False,False,22,114.9,True,False,False,False,False,True,2.019582245430809,False,True,False,53,0.7333333333333333,0.227395,0.445,0.489,30,2784.6,False,True,False,0,2,False,False,True,False,False,False,True,False,27,0.6666666666666667,2,False,True,False,False,False,0,1,2.0517857142857143,True,False,False,0.03571428571428571,2,False,False,False,True,False,56,8,1
CUST100543,52,False,False,False,True,False,22,185.56,False,False,True,True,False,False,1.8375008981820793,True,False,False,22,0.7096774193548387,0.12940200000000002,0.273,0.526,31,4091.6,False,False,True,0,2,True,False,False,False,False,True,False,False,2,0.6666666666666667,4,False,False,True,False,False,0,2,6.872592592592593,True,False,False,0.1111111111111111,3,False,False,True,False,False,27,9,0
CUST100544,18,True,False,False,False,False,16,71.33,True,False,False,False,False,True,1.9305575026870414,False,True,False,146,0.64,0.030659999999999993,0.292,0.895,25,1652.48,True,False,False,0,0,False,False,False,True,False,False,False,True,60,1.0,3,False,False,False,True,False,0,2,2.2290625,True,False,False,0.09375,3,False,False,True,False,False,32,9,0
CUST100545,27,False,True,False,False,False,26,192.74,False,True,False,False,False,True,0.9224992217495072,False,True,False,41,0.6666666666666666,0.154394,0.323,0.522,39,2133.63,False,True,False,0,1,False,False,False,False,True,False,True,False,23,0.8333333333333334,1,False,True,False,False,False,0,1,21.415555555555557,True,False,False,0.5555555555555556,5,False,True,False,False,False,9,13,0
CUST100546,42,False,False,True,False,False,18,158.78,False,False,True,True,False,False,3.129445354158794,False,False,True,89,0.5625,0.063492,0.222,0.714,32,5962.72,True,False,False,0,1,False,False,False,True,False,True,False,False,16,0.8333333333333334,2,True,False,False,False,False,1,1,2.335,False,False,True,0.0,0,False,False,False,True,False,68,14,0
CUST100547,34,False,True,False,False,False,29,73.41,True,False,False,False,False,True,1.6400013622122327,False,True,False,17,0.6590909090909091,0.111592,0.232,0.519,44,1444.71,False,True,False,0,1,False,True,False,False,False,False,True,False,27,0.8333333333333334,1,False,False,True,False,False,3,0,1.5958695652173913,False,True,False,0.021739130434782608,1,False,False,True,False,False,46,15,1
CUST100548,40,False,False,True,False,False,17,84.93,False,True,False,True,False,False,3.2819478786451586,False,True,False,102,0.6071428571428571,0.36871300000000007,0.529,0.303,28,3344.83,False,True,False,0,2,False,False,False,False,True,False,True,False,29,0.6666666666666667,3,False,False,False,True,False,3,2,1.2676119402985075,False,False,True,0.0,0,False,False,False,True,False,67,11,0
CUST100549,29,False,True,False,False,False,21,91.38,True,False,False,False,False,True,1.2008371634931057,False,True,False,81,0.5675675675675675,0.121986,0.243,0.498,37,1316.79,False,True,False,0,0,False,False,False,False,True,False,True,False,43,1.0,2,True,False,False,False,False,1,2,3.5146153846153845,False,True,False,0.15384615384615385,4,False,False,True,False,False,26,16,1
CUST100551,34,False,True,False,False,False,19,126.72,False,False,True,False,False,True,1.0333346485690236,True,False,False,89,0.6333333333333333,0.123,0.3,0.59,30,1571.33,True,False,False,0,0,False,True,False,False,False,False,True,False,28,1.0,5,True,False,False,False,False,0,1,21.12,True,False,False,0.16666666666666666,1,False,False,False,False,True,6,11,0
CUST100552,49,False,False,False,True,False,14,75.45,False,True,False,False,False,True,1.714998895515794,False,False,True,32,0.4375,0.618028,0.734,0.158,32,1552.76,False,True,False,0,1,False,False,False,True,False,False,True,False,31,0.8333333333333334,4,False,True,False,False,False,1,1,3.1437500000000003,False,False,True,0.041666666666666664,1,True,False,False,False,False,24,18,0
CUST100553,39,False,False,True,False,False,19,128.34,False,False,True,True,False,False,2.988331774972729,True,False,False,13,0.6129032258064516,0.149345,0.251,0.405,31,4602.27,False,True,False,0,1,False,False,False,True,False,True,False,False,-55,0.8333333333333334,6,False,False,False,False,True,0,1,2.67375,True,False,False,0.041666666666666664,2,False,False,True,False,False,48,12,0
CUST100554,40,False,False,True,False,False,13,56.91,False,True,False,False,False,True,2.292493996368535,False,True,False,47,0.48148148148148145,0.36557399999999995,0.638,0.427,27,1565.59,True,False,False,0,3,True,False,False,False,False,True,False,False,19,0.5,2,False,True,False,False,False,1,1,1.2646666666666666,False,False,True,0.0,0,False,False,True,False,False,45,14,0
CUST100555,31,False,True,False,False,False,23,156.54,True,False,False,False,False,True,1.3347227545675227,False,True,False,42,0.5897435897435898,0.021596999999999998,0.069,0.687,39,2507.25,False,True,False,0,0,False,False,False,False,True,False,False,True,72,1.0,5,False,True,False,False,False,2,1,12.041538461538462,True,False,False,0.23076923076923078,3,True,False,False,False,False,13,16,0
CUST100557,31,False,True,False,False,False,21,83.24,True,False,False,False,False,True,1.4602054300816916,False,True,False,60,0.65625,0.36883599999999994,0.692,0.467,32,1458.57,True,False,False,0,0,True,False,False,False,False,True,False,False,2,1.0,6,False,True,False,False,False,3,1,3.3295999999999997,True,False,False,0.08,2,False,False,True,False,False,25,11,1
CUST100558,40,False,False,True,False,False,19,131.18,True,False,False,False,False,True,1.4672206128983074,False,True,False,109,0.59375,0.186515,0.511,0.635,32,2309.64,False,True,False,0,0,False,False,True,False,False,False,True,False,21,1.0,3,False,False,False,True,False,1,1,6.559,True,False,False,0.05,1,True,False,False,False,False,20,13,0
CUST100559,31,False,True,False,False,False,23,118.73,True,False,False,True,False,False,2.8699991577528845,True,False,False,91,0.575,0.25334399999999996,0.754,0.664,40,4089.06,False,True,False,1,2,False,False,True,False,False,True,False,False,15,0.6666666666666667,1,False,False,False,True,False,1,3,1.798939393939394,False,True,False,0.045454545454545456,3,False,False,False,True,False,66,17,0
CUST100560,39,False,False,True,False,False,17,181.7,True,False,False,True,False,False,2.992501375894332,True,False,False,105,0.6071428571428571,0.48048299999999994,0.591,0.187,28,6524.85,True,False,False,0,1,False,False,True,False,False,False,False,True,62,0.8333333333333334,7,False,False,False,True,False,0,2,4.0377777777777775,True,False,False,0.044444444444444446,2,False,False,True,False,False,45,11,0
CUST100561,59,False,False,False,False,True,19,68.54,False,True,False,False,False,True,2.5097266802840186,True,False,False,42,0.6333333333333333,0.301608,0.426,0.292,30,2064.2,False,False,True,0,2,False,True,False,False,False,False,False,True,59,0.6666666666666667,3,False,True,False,False,False,2,2,1.4582978723404256,False,False,True,0.0425531914893617,2,False,False,True,False,False,47,11,0
CUST100566,18,True,False,False,False,False,17,85.67,True,False,False,False,False,True,2.8991673475740245,True,False,False,137,0.5483870967741935,0.01672499999999999,0.223,0.925,31,2980.46,False,True,False,0,0,True,False,False,False,False,True,False,False,15,1.0,4,False,False,False,True,False,1,1,1.6164150943396227,True,False,False,0.018867924528301886,1,False,False,False,True,False,53,14,0
CUST100567,25,True,False,False,False,False,13,98.62,False,True,False,False,False,True,1.6988862975731764,False,False,True,141,0.6190476190476191,0.072875,0.125,0.417,21,2010.53,True,False,False,0,2,False,False,False,True,False,True,False,False,12,0.6666666666666667,3,False,False,False,True,False,1,2,3.7930769230769235,False,True,False,0.0,0,False,False,True,False,False,26,8,0
CUST100568,18,True,False,False,False,False,17,158.47,False,True,False,False,False,True,1.3066668770114218,False,True,False,24,0.5862068965517241,0.14106200000000002,0.562,0.749,29,2484.81,True,False,False,0,2,False,False,False,True,False,False,True,False,42,0.6666666666666667,4,False,False,True,False,False,1,1,11.319285714285714,False,False,True,0.14285714285714285,2,True,False,False,False,False,14,12,0
CUST100569,32,False,True,False,False,False,16,176.08,True,False,False,True,False,False,2.8525007572315615,False,True,False,52,0.5714285714285714,0.07081200000000001,0.126,0.438,28,6027.22,False,True,False,0,2,False,False,True,False,False,False,False,True,70,0.6666666666666667,6,False,True,False,False,False,1,2,3.9128888888888893,False,False,True,0.1111111111111111,5,False,False,True,False,False,45,12,0
CUST100570,36,False,False,True,False,False,11,137.21,False,False,True,True,False,False,2.1183344265481137,False,True,False,72,0.4230769230769231,0.30101500000000003,0.715,0.579,26,3487.88,True,False,False,0,0,False,False,False,False,True,False,True,False,30,1.0,1,True,False,False,False,False,1,2,3.118409090909091,True,False,False,0.09090909090909091,4,False,False,True,False,False,44,15,0
CUST100572,40,False,False,True,False,False,20,104.51,False,True,False,True,False,False,2.664162919018913,False,True,False,23,0.625,0.216972,0.588,0.631,32,3341.18,False,True,False,0,0,False,False,False,False,True,False,True,False,38,1.0,3,False,False,True,False,False,1,0,2.04921568627451,False,True,False,0.0196078431372549,1,False,False,False,True,False,51,12,0
CUST100573,34,False,True,False,False,False,9,139.67,True,False,False,True,False,False,2.355277916994821,True,False,False,25,0.5,0.131396,0.428,0.693,18,3947.54,False,True,False,0,1,False,False,False,True,False,False,True,False,38,0.8333333333333334,3,False,False,True,False,False,1,1,3.2481395348837205,False,True,False,0.06976744186046512,3,False,False,True,False,False,43,9,0
CUST100574,45,False,False,True,False,False,26,125.25,False,True,False,False,False,True,1.4606254158349967,False,True,False,26,0.7647058823529411,0.05647199999999999,0.104,0.457,34,2195.32,False,False,True,0,1,False,True,False,False,False,False,True,False,27,0.8333333333333334,7,False,False,True,False,False,2,0,5.445652173913044,False,False,True,0.043478260869565216,1,True,False,False,False,False,23,8,1
CUST100575,18,True,False,False,False,False,22,40.8,False,True,False,False,False,True,3.1861111111111113,False,True,False,27,0.6285714285714286,0.16562300000000002,0.379,0.563,35,1559.92,True,False,False,0,2,False,False,True,False,False,False,False,True,84,0.6666666666666667,5,False,False,True,False,False,0,1,0.7285714285714285,True,False,False,0.0,0,False,False,False,True,False,56,13,0
CUST100576,39,False,False,True,False,False,19,140.76,False,False,True,False,False,True,1.1331225727005778,False,True,False,55,0.7037037037037037,0.084802,0.218,0.611,27,1913.98,False,False,True,0,0,False,True,False,False,False,False,True,False,39,1.0,4,False,True,False,False,False,0,1,7.408421052631579,True,False,False,0.15789473684210525,3,True,False,False,False,False,19,8,1
CUST100578,20,True,False,False,False,False,21,51.24,False,False,True,False,False,True,3.1849954462659382,False,True,False,21,0.6774193548387096,0.022994999999999998,0.045,0.489,31,1958.39,False,True,False,0,0,False,False,True,False,False,True,False,False,-31,1.0,4,False,False,True,False,False,2,2,0.854,False,False,True,0.08333333333333333,5,False,False,False,True,False,60,10,0
CUST100579,49,False,False,False,True,False,19,39.92,False,True,False,False,False,True,3.4863894455577817,False,False,True,45,0.76,0.025497999999999996,0.122,0.791,25,1670.12,True,False,False,0,1,False,False,False,True,False,True,False,False,5,0.8333333333333334,6,False,True,False,False,False,3,1,0.6766101694915254,False,False,True,0.06779661016949153,4,False,False,False,True,False,59,6,0
CUST100580,40,False,False,True,False,False,26,105.28,True,False,False,False,False,True,1.5618746833839918,True,False,False,50,0.6666666666666666,0.032076,0.099,0.676,39,1973.21,False,True,False,0,1,False,True,False,False,False,False,False,True,46,0.8333333333333334,4,False,True,False,False,False,0,0,3.1903030303030304,True,False,False,0.06060606060606061,2,False,False,True,False,False,33,13,1
CUST100581,31,False,True,False,False,False,15,69.26,False,True,False,False,True,False,1.4286143998459906,True,False,False,128,0.5769230769230769,0.321122,0.523,0.386,26,1187.35,True,False,False,0,0,True,False,False,False,False,False,True,False,40,1.0,3,False,False,False,True,False,0,1,3.645263157894737,False,False,True,0.05263157894736842,1,True,False,False,False,False,19,11,0
CUST100582,43,False,False,True,False,False,14,20.0,False,True,False,False,True,False,1.3320833333333333,True,False,False,79,0.5833333333333334,0.31494400000000006,0.448,0.297,24,319.7,True,False,False,1,3,False,False,False,False,True,False,True,False,21,0.5,3,True,False,False,False,False,2,3,0.7142857142857143,False,False,True,0.07142857142857142,2,False,False,True,False,False,28,10,1
CUST100583,61,False,False,False,False,True,23,98.87,False,True,False,True,False,False,2.8583324904757084,True,False,False,58,0.5897435897435898,0.49139999999999995,0.7,0.298,39,3391.24,True,False,False,0,1,False,False,False,True,False,False,False,True,45,0.8333333333333334,4,False,True,False,False,False,0,2,1.901346153846154,False,True,False,0.057692307692307696,3,False,False,False,True,False,52,16,0
CUST100584,38,False,False,True,False,False,15,92.92,True,False,False,False,False,True,1.8285442674702255,False,False,True,24,0.4838709677419355,0.08452399999999999,0.374,0.774,31,2038.9,False,True,False,0,1,False,False,True,False,False,False,False,True,58,0.8333333333333334,2,False,False,True,False,False,2,1,1.896326530612245,False,False,True,0.061224489795918366,3,False,False,False,True,False,49,16,1
CUST100585,39,False,False,True,False,False,17,108.25,True,False,False,True,False,False,2.3680523479599693,True,False,False,62,0.5151515151515151,0.05469300000000001,0.309,0.823,33,3076.1,False,True,False,0,1,False,True,False,False,False,True,False,False,19,0.8333333333333334,5,True,False,False,False,False,0,1,2.925675675675676,True,False,False,0.02702702702702703,1,False,False,True,False,False,37,16,0
CUST100587,27,False,True,False,False,False,15,197.32,False,True,False,True,False,False,2.2394460774376643,False,True,False,20,0.5555555555555556,0.153105,0.295,0.481,27,5302.65,False,True,False,0,2,True,False,False,False,False,False,True,False,25,0.6666666666666667,3,False,False,True,False,False,0,1,4.933,True,False,False,0.025,1,False,False,True,False,False,40,12,0
CUST100588,45,False,False,True,False,False,15,138.28,False,False,True,True,False,False,1.8083357439012628,False,True,False,58,0.6,0.08797500000000001,0.207,0.575,25,3000.68,True,False,False,0,1,True,False,False,False,False,False,False,True,46,0.8333333333333334,5,False,True,False,False,False,0,1,3.6389473684210527,False,True,False,0.13157894736842105,5,False,False,True,False,False,38,10,1
CUST100589,27,False,True,False,False,False,24,92.52,False,True,False,False,False,True,1.9649985588701542,False,True,False,69,0.6666666666666666,0.055728,0.108,0.484,36,2181.62,False,True,False,0,1,False,False,False,True,False,True,False,False,16,0.8333333333333334,2,True,False,False,False,False,2,1,1.7133333333333332,True,False,False,0.037037037037037035,2,False,False,False,True,False,54,12,1
CUST100590,37,False,False,True,False,False,24,112.14,False,True,False,False,False,True,1.4555540693181142,False,True,False,77,0.7058823529411765,0.190872,0.482,0.604,34,1958.71,True,False,False,0,0,False,True,False,False,False,False,False,True,56,1.0,2,True,False,False,False,False,2,1,5.097272727272728,False,False,True,0.09090909090909091,2,True,False,False,False,False,22,10,0
CUST100591,31,False,True,False,False,False,20,178.66,False,True,False,False,False,True,0.9845843128474943,True,False,False,71,0.46511627906976744,0.144434,0.281,0.486,43,2110.87,False,True,False,0,0,False,True,False,False,False,True,False,False,19,1.0,3,True,False,False,False,False,3,1,11.16625,True,False,False,0.125,2,True,False,False,False,False,16,23,1
CUST100593,40,False,False,True,False,False,11,52.17,False,True,False,False,False,True,1.928614784997764,False,True,False,19,0.44,0.27927,0.435,0.358,25,1207.39,False,True,False,0,0,False,False,False,True,False,False,False,True,98,1.0,2,False,False,True,False,False,1,1,1.4905714285714287,False,False,True,0.11428571428571428,4,False,False,True,False,False,35,14,0
CUST100594,47,False,False,False,True,False,18,71.16,False,True,False,False,False,True,2.665003747423646,False,True,False,103,0.5142857142857142,0.061462,0.158,0.611,35,2275.7,False,True,False,0,1,False,False,False,False,True,True,False,False,-3,0.8333333333333334,1,False,False,False,True,False,2,2,1.186,False,False,True,0.0,0,False,False,False,True,False,60,17,0
CUST100595,30,False,True,False,False,False,14,79.82,True,False,False,False,False,True,2.8525014616219826,False,True,False,17,0.5384615384615384,0.19007000000000002,0.458,0.585,26,2732.24,True,False,False,0,0,False,False,False,False,True,False,False,True,54,1.0,6,False,False,True,False,False,0,1,1.7737777777777777,True,False,False,0.06666666666666667,3,False,False,True,False,False,45,12,0
CUST100596,33,False,True,False,False,False,17,95.21,False,True,False,False,False,True,2.066668417183069,False,True,False,73,0.6071428571428571,0.396396,0.572,0.307,28,2361.21,True,False,False,1,2,False,False,False,False,True,True,False,False,-19,0.6666666666666667,5,True,False,False,False,False,1,3,2.069782608695652,True,False,False,0.0,0,False,False,True,False,False,46,11,1
CUST100597,25,True,False,False,False,False,21,88.21,False,True,False,True,False,False,3.475002834145789,False,True,False,101,0.6363636363636364,0.48642,0.66,0.263,33,3678.36,False,True,False,1,2,False,False,True,False,False,False,False,True,50,0.6666666666666667,3,False,False,False,True,False,0,3,1.2251388888888888,True,False,False,0.013888888888888888,1,False,False,False,True,False,72,12,0
CUST100598,31,False,True,False,False,False,18,116.53,True,False,False,True,False,False,3.1430532909980258,False,True,False,35,0.5,0.18173699999999998,0.381,0.523,36,4395.12,True,False,False,0,0,False,False,True,False,False,False,False,True,100,1.0,5,False,True,False,False,False,3,1,2.1187272727272726,False,False,True,0.12727272727272726,7,False,False,False,True,False,55,18,0
CUST100599,40,False,False,True,False,False,16,148.11,True,False,False,False,False,True,1.3475007314383454,False,True,False,26,0.5925925925925926,0.16235999999999998,0.492,0.67,27,2394.94,True,False,False,0,2,False,False,True,False,False,False,False,True,62,0.6666666666666667,4,False,False,True,False,False,1,1,5.696538461538462,True,False,False,0.07692307692307693,2,False,False,True,False,False,26,11,1
CUST100601,26,False,True,False,False,False,17,100.29,True,False,False,True,False,False,3.020274537175524,False,False,True,36,0.5862068965517241,0.08084500000000001,0.185,0.563,29,3634.84,False,True,False,0,1,False,False,True,False,False,False,True,False,29,0.8333333333333334,2,False,True,False,False,False,0,0,1.542923076923077,False,True,False,0.015384615384615385,1,False,False,False,True,False,65,12,0
CUST100602,46,False,False,False,True,False,23,41.44,True,False,False,False,True,False,0.8733309202059203,False,True,False,41,0.6764705882352942,0.29845499999999997,0.505,0.409,34,434.29,True,False,False,0,1,True,False,False,False,False,False,False,True,58,0.8333333333333334,2,False,True,False,False,False,2,0,6.906666666666666,False,True,False,0.16666666666666666,1,False,False,False,False,True,6,11,0
CUST100603,51,False,False,False,True,False,18,68.18,False,True,False,False,False,True,1.4919453407646426,False,True,False,80,0.6428571428571429,0.18284999999999998,0.345,0.47,28,1220.65,True,False,False,0,0,False,False,False,False,True,False,True,False,39,1.0,2,True,False,False,False,False,0,1,2.9643478260869567,False,False,True,0.08695652173913043,2,True,False,False,False,False,23,10,0
CUST100604,41,False,False,True,False,False,22,91.61,False,False,True,True,False,False,3.530555252337809,False,True,False,47,0.6111111111111112,0.300468,0.686,0.562,36,3881.21,False,True,False,0,1,False,False,False,False,True,False,False,True,89,0.8333333333333334,5,False,True,False,False,False,1,0,1.43140625,False,False,True,0.015625,1,False,False,False,True,False,64,14,0
